frame_number,timestamp_s,track_id,team_label,bbox_x1,bbox_y1,bbox_x2,bbox_y2,foot_x_px,foot_y_px,pitch_x_m,pitch_y_m
552,22.0400,504,Team B,720,611,764,714,742.0,711.9,55.1357,58.5974
552,22.0400,495,Team A,705,698,772,839,738.5,836.2,54.7002,64.9133
552,22.0400,521,Team A,485,370,519,455,502.0,453.3,51.4668,38.7663
552,22.0400,527,Team B,501,324,532,391,516.5,389.7,51.9067,32.1991
552,22.0400,428,Team B,331,384,373,483,352.0,481.0,48.5657,40.9617
552,22.0400,561,Team B,1073,405,1108,490,1090.5,488.3,63.4653,44.2013
552,22.0400,361,Team B,1326,331,1362,411,1344.0,409.4,70.8357,37.6626
552,22.0400,536,Referee,269,507,323,635,296.0,632.4,47.4814,52.0782
553,22.0800,6,Team B,1705,900,1793,1079,1749.0,1075.4,66.6891,77.8755
553,22.0800,69,Team A,1091,484,1140,596,1115.5,593.8,62.5402,52.7964
553,22.0800,340,Team A,1474,401,1524,506,1499.0,503.9,72.0889,47.3638
553,22.0800,363,Team B,1797,486,1854,601,1825.5,598.7,76.4789,56.3905
553,22.0800,8,Team A,593,311,636,392,614.5,390.4,54.0941,32.6772
553,22.0800,504,Team B,723,613,768,718,745.5,715.9,55.1951,58.7854
553,22.0800,495,Team A,707,690,775,836,741.0,833.1,54.7338,64.8351
553,22.0800,521,Team A,489,344,532,455,510.5,452.8,51.6248,38.7795
553,22.0800,428,Team B,335,385,378,486,356.5,484.0,48.6591,41.0336
553,22.0800,561,Team B,1073,405,1113,499,1093.0,497.1,63.4372,44.7608
553,22.0800,361,Team B,1324,331,1361,412,1342.5,410.4,70.8184,37.6940
553,22.0800,89,Team A,270,454,335,635,302.5,631.4,48.0457,52.0676
554,22.1200,6,Team B,1710,899,1800,1080,1755.0,1076.4,66.7571,77.9226
554,22.1200,69,Team A,1096,484,1144,595,1120.0,592.8,62.6223,52.7751
554,22.1200,340,Team A,1476,399,1526,504,1501.0,501.9,72.1214,47.3287
554,22.1200,363,Team B,1799,487,1857,605,1828.0,602.6,76.4633,56.5337
554,22.1200,8,Team A,594,311,638,393,616.0,391.4,54.1095,32.7782
554,22.1200,504,Team B,725,611,774,725,749.5,722.7,55.2409,59.0965
554,22.1200,495,Team A,710,685,780,834,745.0,831.0,54.7857,64.7571
554,22.1200,521,Team A,496,347,537,454,516.5,451.9,51.7618,38.7454
554,22.1200,428,Team B,338,383,381,486,359.5,483.9,48.7308,41.0668
554,22.1200,561,Team B,1074,407,1116,503,1095.0,501.1,63.4167,45.1960
554,22.1200,361,Team B,1322,331,1359,413,1340.5,411.4,70.7667,37.7657
554,22.1200,89,Team A,276,454,340,636,308.0,632.4,48.1633,52.1154
555,22.1600,6,Team B,1712,899,1804,1080,1758.0,1076.4,66.8079,77.9487
555,22.1600,69,Team A,1098,483,1147,593,1122.5,590.8,62.6982,52.6888
555,22.1600,340,Team A,1478,397,1529,504,1503.5,501.9,72.1684,47.3192
555,22.1600,363,Team B,1804,485,1861,604,1832.5,601.6,76.5299,56.5613
555,22.1600,8,Team A,596,310,642,393,619.0,391.3,54.1558,32.8237
555,22.1600,504,Team B,731,609,783,732,757.0,729.5,55.3142,59.4626
555,22.1600,495,Team A,712,682,783,832,747.5,829.0,54.8319,64.6766
555,22.1600,521,Team A,502,350,541,453,521.5,450.9,51.8782,38.6901
555,22.1600,428,Team B,342,382,385,485,363.5,482.9,48.8041,41.0359
555,22.1600,561,Team B,1074,408,1119,508,1096.5,506.0,63.3848,45.6276
555,22.1600,361,Team B,1319,332,1356,413,1337.5,411.4,70.7017,37.7883
555,22.1600,89,Team A,284,455,347,636,315.5,632.4,48.2840,52.1527
556,22.2000,6,Team B,1714,898,1806,1080,1760.0,1076.4,66.8441,77.9638
556,22.2000,69,Team A,1102,483,1150,588,1126.0,585.9,62.8053,52.4536
556,22.2000,340,Team A,1480,395,1532,502,1506.0,499.9,72.2512,47.2175
556,22.2000,363,Team B,1806,482,1866,606,1836.0,603.5,76.5679,56.6612
556,22.2000,8,Team A,597,309,643,393,620.0,391.3,54.1877,32.8427
556,22.2000,504,Team B,736,607,791,736,763.5,733.4,55.3955,59.7508
556,22.2000,495,Team A,713,679,785,828,749.0,825.0,54.8712,64.5384
556,22.2000,521,Team A,508,348,548,453,528.0,450.9,52.0043,38.6802
556,22.2000,428,Team B,348,380,390,483,369.0,480.9,48.8940,40.9292
556,22.2000,561,Team B,1075,412,1121,508,1098.0,506.1,63.3901,45.8082
556,22.2000,361,Team B,1321,332,1354,408,1337.5,406.5,70.7527,37.4758
556,22.2000,536,Referee,296,515,348,636,322.0,633.6,48.0767,52.1997
557,22.2400,6,Team B,1716,897,1808,1080,1762.0,1076.3,66.8744,77.9743
557,22.2400,69,Team A,1104,485,1152,585,1128.0,583.0,62.8931,52.2395
557,22.2400,340,Team A,1479,394,1534,502,1506.5,499.8,72.2913,47.1771
557,22.2400,363,Team B,1809,481,1872,606,1840.5,603.5,76.6391,56.7130
557,22.2400,8,Team A,598,309,644,390,621.0,388.4,54.2212,32.6554
557,22.2400,504,Team B,743,606,799,737,771.0,734.4,55.4963,59.9153
557,22.2400,495,Team A,714,682,785,826,749.5,823.1,54.8950,64.4317
557,22.2400,521,Team A,513,346,554,453,533.5,450.9,52.1221,38.6862
557,22.2400,428,Team B,353,381,395,483,374.0,481.0,48.9878,40.8987
557,22.2400,361,Team B,1320,334,1354,410,1337.0,408.5,70.7342,37.4813
557,22.2400,89,Team A,295,445,361,638,328.0,634.1,48.4573,52.2652
558,22.2800,6,Team B,1720,896,1810,1078,1765.0,1074.4,66.9238,77.9500
558,22.2800,69,Team A,1090,441,1159,584,1124.5,581.1,62.9023,52.0642
558,22.2800,340,Team A,1478,393,1536,503,1507.0,500.8,72.2993,47.2126
558,22.2800,363,Team B,1811,481,1876,604,1843.5,601.5,76.7379,56.6608
558,22.2800,8,Team A,593,311,636,388,614.5,386.5,54.1522,32.4371
558,22.2800,504,Team B,747,605,804,737,775.5,734.4,55.5791,59.9915
558,22.2800,495,Team A,705,684,773,828,739.0,825.1,54.8095,64.4193
558,22.2800,521,Team A,519,352,558,455,538.5,452.9,52.2285,38.8192
558,22.2800,428,Team B,359,381,399,480,379.0,478.0,49.0795,40.7400
558,22.2800,361,Team B,1323,334,1357,411,1340.0,409.5,70.7555,37.5552
558,22.2800,89,Team A,300,443,367,640,333.5,636.1,48.5832,52.3975
559,22.3200,6,Team B,1728,897,1815,1079,1771.5,1075.4,66.9878,77.9743
559,22.3200,69,Team A,1087,424,1163,586,1125.0,582.8,62.8993,52.0657
559,22.3200,340,Team A,1474,395,1529,503,1501.5,500.8,72.2284,47.2142
559,22.3200,363,Team B,1816,483,1882,605,1849.0,602.6,76.8283,56.6980
559,22.3200,8,Team A,592,310,634,389,613.0,387.4,54.1021,32.4115
559,22.3200,504,Team B,752,606,810,739,781.0,736.3,55.6591,60.0992
559,22.3200,495,Team A,706,685,775,828,740.5,825.1,54.7882,64.4184
559,22.3200,521,Team A,523,354,561,454,542.0,452.0,52.3148,38.8263
559,22.3200,428,Team B,365,381,405,480,385.0,478.0,49.1858,40.6899
559,22.3200,361,Team B,1324,332,1362,415,1343.0,413.3,70.7472,37.8450
559,22.3200,89,Team A,303,444,368,636,335.5,632.2,48.6481,52.3033
560,22.3600,6,Team B,1736,897,1820,1080,1778.0,1076.3,67.0578,78.0178
560,22.3600,69,Team A,1097,455,1158,587,1127.5,584.4,62.9146,52.1418
560,22.3600,340,Team A,1476,397,1529,505,1502.5,502.8,72.1830,47.3218
560,22.3600,363,Team B,1822,486,1888,607,1855.0,604.6,76.9045,56.8136
560,22.3600,8,Team A,592,310,635,392,613.5,390.4,54.0817,32.5998
560,22.3600,504,Team B,755,608,812,737,783.5,734.4,55.7195,60.0865
560,22.3600,495,Team A,703,683,773,830,738.0,827.1,54.7544,64.4650
560,22.3600,521,Team A,528,357,565,454,546.5,452.1,52.4044,38.8427
560,22.3600,428,Team B,371,381,410,480,390.5,478.0,49.2922,40.6821
560,22.3600,361,Team B,1325,330,1366,418,1345.5,416.2,70.7351,38.1546
560,22.3600,89,Team A,311,445,374,635,342.5,631.2,48.7418,52.2445
561,22.4000,6,Team B,1739,899,1823,1080,1781.0,1076.4,67.1091,78.0433
561,22.4000,69,Team A,1097,431,1167,587,1132.0,583.9,62.9760,52.1631
561,22.4000,340,Team A,1481,400,1530,503,1505.5,500.9,72.2338,47.2738
561,22.4000,363,Team B,1822,487,1884,605,1853.0,602.6,76.9432,56.7738
561,22.4000,8,Team B,593,311,636,394,614.5,392.3,54.0821,32.8094
561,22.4000,504,Team B,757,609,813,734,785.0,731.5,55.7655,59.9906
561,22.4000,495,Team A,703,681,773,832,738.0,829.0,54.7373,64.5365
561,22.4000,521,Team A,532,356,569,454,550.5,452.0,52.4892,38.8571
561,22.4000,428,Team B,377,381,417,481,397.0,479.0,49.4113,40.7462
561,22.4000,89,Team A,315,445,378,634,346.5,630.2,48.8175,52.1918
562,22.4400,6,Team B,1742,902,1827,1080,1784.5,1076.4,67.1568,78.0632
562,22.4400,69,Team A,1104,455,1163,588,1133.5,585.3,63.0065,52.2385
562,22.4400,340,Team A,1482,398,1532,502,1507.0,499.9,72.2898,47.2052
562,22.4400,363,Team B,1824,489,1886,607,1855.0,604.6,76.9494,56.8464
562,22.4400,8,Team B,594,312,637,394,615.5,392.4,54.0956,32.8968
562,22.4400,504,Team B,762,610,818,734,790.0,731.5,55.8312,59.9652
562,22.4400,495,Team A,703,674,775,830,739.0,826.9,54.7430,64.5097
562,22.4400,521,Team A,538,353,575,452,556.5,450.0,52.5993,38.7600
562,22.4400,428,Team B,382,382,421,480,401.5,478.0,49.5103,40.7302
562,22.4400,89,Team B,319,448,380,634,349.5,630.3,48.8775,52.1801
562,22.4400,361,Team B,1320,328,1361,412,1340.5,410.3,70.7497,37.8820
563,22.4800,6,Team B,1750,904,1836,1080,1793.0,1076.5,67.2426,78.0928
563,22.4800,69,Team A,1109,465,1163,585,1136.0,582.6,63.0685,52.1566
563,22.4800,340,Team A,1485,397,1534,501,1509.5,498.9,72.3611,47.1319
563,22.4800,363,Team B,1827,489,1887,607,1857.0,604.6,76.9767,56.8811
563,22.4800,8,Team B,595,310,638,392,616.5,390.4,54.1192,32.8003
563,22.4800,504,Team B,764,608,822,735,793.0,732.5,55.8833,59.9928
563,22.4800,495,Team A,706,670,777,826,741.5,822.9,54.7746,64.3945
563,22.4800,521,Team A,543,350,581,450,562.0,448.0,52.7136,38.6167
563,22.4800,428,Team B,390,382,428,479,409.0,477.1,49.6365,40.6878
563,22.4800,89,Team B,322,446,384,634,353.0,630.2,48.9360,52.1820
563,22.4800,581,Team A,4,367,28,468,16.0,466.0,42.1888,38.2385
563,22.4800,583,Team A,319,445,367,531,343.0,529.3,48.5823,44.8431
564,22.5200,6,Team B,1760,906,1847,1080,1803.5,1076.5,67.3594,78.1312
564,22.5200,69,Team A,1114,466,1166,579,1140.0,576.7,63.1854,51.8787
564,22.5200,340,Team A,1489,395,1539,500,1514.0,497.9,72.4659,47.0609
564,22.5200,363,Team B,1832,488,1894,609,1863.0,606.6,77.0287,56.9921
564,22.5200,8,Team B,594,309,639,391,616.5,389.4,54.1311,32.6947
564,22.5200,504,Team B,768,603,828,736,798.0,733.3,55.9492,60.0445
564,22.5200,495,Team A,709,668,780,820,744.5,817.0,54.8249,64.1906
564,22.5200,521,Team A,549,349,585,447,567.0,445.0,52.8252,38.3984
564,22.5200,428,Team B,397,380,435,476,416.0,474.1,49.7664,40.5250
564,22.5200,89,Team B,326,444,387,630,356.5,626.3,48.9896,52.0351
564,22.5200,581,Team A,8,364,32,467,20.0,464.9,42.2274,38.1899
564,22.5200,583,Team A,324,444,373,535,348.5,533.2,48.6479,45.0422
564,22.5200,584,Team B,1151,406,1190,504,1170.5,502.0,64.9759,45.8861
564,22.5200,536,Referee,343,515,390,629,366.5,626.7,48.7456,52.0829
564,22.5200,361,Team B,1315,330,1354,414,1334.5,412.3,70.6363,37.8886
565,22.5600,6,Team B,1767,908,1854,1079,1810.5,1075.6,67.4682,78.1468
565,22.5600,69,Team A,1119,466,1171,578,1145.0,575.8,63.2978,51.7373
565,22.5600,340,Team A,1492,396,1542,497,1517.0,495.0,72.5938,46.8862
565,22.5600,363,Team B,1840,487,1901,609,1870.5,606.6,77.1427,57.0570
565,22.5600,8,Team B,593,311,633,385,613.0,383.5,54.1031,32.2502
565,22.5600,504,Team B,773,600,834,735,803.5,732.3,56.0304,60.0450
565,22.5600,495,Team A,712,667,782,817,747.0,814.0,54.8727,64.0320
565,22.5600,521,Team A,555,349,591,447,573.0,445.0,52.9443,38.3244
565,22.5600,428,Team B,403,379,441,475,422.0,473.1,49.8880,40.4189
565,22.5600,89,Team B,330,443,392,632,361.0,628.2,49.0577,52.0633
565,22.5600,581,Team A,16,361,42,466,29.0,463.9,42.3374,38.1322
565,22.5600,583,Team A,331,443,380,532,355.5,530.2,48.7463,44.9963
565,22.5600,584,Team B,1161,403,1202,505,1181.5,503.0,65.1063,45.9616
565,22.5600,586,Team B,507,331,544,391,525.5,389.8,52.1228,32.3534
565,22.5600,536,Referee,348,515,396,632,372.0,629.7,49.0705,52.1647
565,22.5600,361,Team B,1318,332,1357,417,1337.5,415.3,70.5886,38.0916
566,22.6000,6,Team B,1778,908,1866,1080,1822.0,1076.6,67.5955,78.1991
566,22.6000,69,Team A,1123,467,1176,576,1149.5,573.8,63.4106,51.6069
566,22.6000,340,Team A,1494,396,1544,496,1519.0,494.0,72.6875,46.7696
566,22.6000,363,Team B,1845,486,1908,608,1876.5,605.6,77.2799,57.0588
566,22.6000,8,Team B,596,312,633,381,614.5,379.6,54.1218,31.8086
566,22.6000,504,Team B,778,598,840,735,809.0,732.3,56.1152,60.0574
566,22.6000,495,Team A,711,667,780,817,745.5,814.0,54.8787,63.9650
566,22.6000,521,Team A,562,347,598,447,580.0,445.0,53.0789,38.3082
566,22.6000,428,Team B,408,377,447,475,427.5,473.0,50.0012,40.3866
566,22.6000,581,Team A,24,357,50,461,37.0,458.9,42.4430,37.8504
566,22.6000,583,Team A,334,439,388,537,361.0,535.0,48.8520,45.2205
566,22.6000,584,Team B,1172,405,1213,506,1192.5,504.0,65.2879,46.0725
566,22.6000,586,Team B,504,328,547,396,525.5,394.6,52.1185,32.6746
566,22.6000,536,Referee,354,511,403,633,378.5,630.6,49.2657,52.2478
566,22.6000,361,Team B,1318,332,1356,415,1337.0,413.3,70.5926,38.0448
567,22.6400,6,Team B,1785,907,1874,1079,1829.5,1075.6,67.7130,78.2205
567,22.6400,69,Team A,1123,467,1176,577,1149.5,574.8,63.4478,51.5979
567,22.6400,340,Team A,1493,395,1545,497,1519.0,495.0,72.7098,46.7739
567,22.6400,363,Team B,1845,485,1910,609,1877.5,606.5,77.3306,57.1019
567,22.6400,8,Team B,598,313,631,375,614.5,373.8,54.1439,31.2257
567,22.6400,504,Team B,784,596,847,734,815.5,731.2,56.2137,60.0453
567,22.6400,495,Team A,714,668,781,815,747.5,812.1,54.9025,63.8883
567,22.6400,521,Team A,572,346,609,447,590.5,445.0,53.2632,38.3241
567,22.6400,428,Team B,415,377,453,467,434.0,465.2,50.1190,39.9571
567,22.6400,581,Team A,34,359,59,453,46.5,451.1,42.5485,37.3197
567,22.6400,583,Team A,337,436,394,542,365.5,539.9,48.9491,45.5492
567,22.6400,584,Team B,1188,403,1227,501,1207.5,499.0,65.6025,45.8985
567,22.6400,586,Team B,505,328,550,399,527.5,397.6,52.1402,33.0006
567,22.6400,536,Referee,361,512,409,633,385.0,630.6,49.4082,52.2970
567,22.6400,361,Team B,1322,330,1363,419,1342.5,417.2,70.6143,38.2901
568,22.6800,6,Team B,1792,906,1879,1079,1835.5,1075.5,67.8077,78.2435
568,22.6800,69,Team A,1123,468,1174,578,1148.5,575.8,63.4430,51.6358
568,22.6800,340,Team A,1494,394,1547,497,1520.5,494.9,72.7393,46.7786
568,22.6800,363,Team B,1846,485,1908,605,1877.0,602.6,77.4127,56.9557
568,22.6800,504,Team B,788,596,850,733,819.0,730.3,56.2892,60.0172
568,22.6800,495,Team A,716,669,782,815,749.0,812.1,54.9252,63.8618
568,22.6800,521,Team A,578,318,625,448,601.5,445.4,53.4732,38.3797
568,22.6800,428,Team B,419,378,460,473,439.5,471.1,50.2339,40.1227
568,22.6800,581,Team A,42,359,68,454,55.0,452.1,42.6930,37.1805
568,22.6800,584,Team B,1197,404,1236,505,1216.5,503.0,65.8020,46.0567
568,22.6800,586,Team B,505,325,552,401,528.5,399.5,52.1602,33.2572
568,22.6800,536,Referee,368,510,417,632,392.5,629.6,49.5388,52.2943
568,22.6800,361,Team B,1322,328,1367,421,1344.5,419.1,70.6224,38.5161
568,22.6800,89,Team B,348,433,413,634,380.5,630.0,49.2799,52.1892
569,22.7200,6,Team B,1795,906,1879,1079,1837.0,1075.5,67.8575,78.2564
569,22.7200,69,Team A,1124,467,1174,575,1149.0,572.8,63.4708,51.5216
569,22.7200,340,Team A,1496,394,1547,497,1521.5,494.9,72.7646,46.7832
569,22.7200,363,Team B,1852,486,1908,600,1880.0,597.7,77.5685,56.7020
569,22.7200,504,Team B,791,597,852,732,821.5,729.3,56.3460,59.9809
569,22.7200,495,Team A,717,669,782,816,749.5,813.1,54.9366,63.8800
569,22.7200,521,Team A,581,301,633,448,607.0,445.1,53.6263,38.3944
569,22.7200,428,Team B,426,379,465,468,445.5,466.2,50.3489,39.9337
569,22.7200,581,Team A,50,357,78,453,64.0,451.1,42.8478,37.0859
569,22.7200,584,Team B,1211,401,1252,505,1231.5,502.9,66.0740,46.1552
569,22.7200,586,Team B,503,327,550,400,526.5,398.5,52.1430,33.2943
569,22.7200,89,Team B,356,432,421,633,388.5,629.0,49.4473,52.2190
570,22.7600,6,Team B,1797,909,1877,1080,1837.0,1076.6,67.8697,78.2803
570,22.7600,69,Team A,1128,466,1178,577,1153.0,574.8,63.5127,51.5719
570,22.7600,340,Team A,1496,394,1546,498,1521.0,495.9,72.7525,46.8356
570,22.7600,363,Team B,1855,487,1912,606,1883.5,603.6,77.5710,56.8565
570,22.7600,504,Team B,794,599,854,734,824.0,731.3,56.3867,60.0374
570,22.7600,495,Team A,721,669,785,815,753.0,812.1,54.9739,63.8681
570,22.7600,521,Team A,585,294,639,445,612.0,442.0,53.7564,38.2308
570,22.7600,428,Team B,433,381,474,471,453.5,469.2,50.4907,40.0404
570,22.7600,581,Team A,59,358,89,455,74.0,453.1,43.0344,37.1808
570,22.7600,584,Team B,1221,399,1265,508,1243.0,505.8,66.2984,46.3738
570,22.7600,586,Team B,503,325,550,398,526.5,396.5,52.1379,33.1781
570,22.7600,583,Team A,354,432,414,543,384.0,540.8,49.1894,45.7653
570,22.7600,536,Referee,376,507,428,632,402.0,629.5,49.6855,52.3131
571,22.8000,6,Team B,1798,907,1878,1080,1838.0,1076.5,67.8829,78.2917
571,22.8000,69,Team A,1131,464,1183,577,1157.0,574.7,63.5762,51.6006
571,22.8000,340,Team A,1498,394,1547,496,1522.5,494.0,72.7989,46.7565
571,22.8000,363,Team B,1860,487,1914,603,1887.0,600.7,77.6672,56.8061
571,22.8000,504,Team B,797,599,853,725,825.0,722.5,56.4388,59.7742
571,22.8000,495,Team A,723,667,788,815,755.5,812.0,55.0109,63.8682
571,22.8000,521,Team A,585,288,639,445,612.0,441.9,53.8087,38.1583
571,22.8000,428,Team B,440,383,484,475,462.0,473.2,50.6486,40.3190
571,22.8000,581,Team A,67,359,98,454,82.5,452.1,43.2010,37.1824
571,22.8000,584,Team B,1233,395,1277,505,1255.0,502.8,66.5749,46.3361
571,22.8000,586,Team B,498,324,544,395,521.0,393.6,52.0665,32.9250
571,22.8000,591,Team B,1316,327,1351,406,1333.5,404.4,70.7425,37.0239
571,22.8000,583,Team A,359,433,416,541,387.5,538.8,49.3217,45.7685
571,22.8000,536,Referee,381,505,437,633,409.0,630.4,49.8143,52.3738
572,22.8400,6,Team B,1798,908,1876,1080,1837.0,1076.6,67.8801,78.2941
572,22.8400,69,Team A,1134,462,1186,575,1160.0,572.7,63.6530,51.5314
572,22.8400,340,Team A,1500,393,1550,496,1525.0,493.9,72.8516,46.7305
572,22.8400,363,Team B,1866,486,1913,591,1889.5,588.9,77.9479,56.2954
572,22.8400,504,Team B,801,599,858,729,829.5,726.4,56.4909,59.8087
572,22.8400,495,Team A,727,664,792,811,759.5,808.1,55.0692,63.7652
572,22.8400,521,Team A,589,295,641,445,615.0,442.0,53.8669,38.1443
572,22.8400,428,Team B,446,383,488,465,467.0,463.4,50.7703,39.9013
572,22.8400,581,Team A,76,358,108,453,92.0,451.1,43.3713,37.1462
572,22.8400,584,Team B,1243,394,1287,504,1265.0,501.8,66.8252,46.2948
572,22.8400,586,Team B,494,323,540,394,517.0,392.6,51.9862,32.7492
572,22.8400,591,Team B,1315,330,1349,407,1332.0,405.5,70.7039,37.0891
572,22.8400,583,Team A,365,431,420,536,392.5,533.9,49.4244,45.5473
572,22.8400,536,Referee,389,506,445,634,417.0,631.4,49.9460,52.4561
572,22.8400,89,Team B,370,429,437,636,403.5,631.9,49.6653,52.3789
573,22.8800,6,Team B,1800,909,1880,1080,1840.0,1076.6,67.9025,78.3028
573,22.8800,69,Team A,1138,459,1190,571,1164.0,568.8,63.7634,51.3372
573,22.8800,340,Team A,1503,392,1554,496,1528.5,493.9,72.9203,46.7284
573,22.8800,363,Team B,1868,485,1918,598,1893.0,595.7,77.9811,56.3916
573,22.8800,504,Team B,806,596,864,726,835.0,723.4,56.5736,59.7376
573,22.8800,495,Team A,730,660,796,808,763.0,805.0,55.1298,63.6464
573,22.8800,521,Team B,594,317,639,444,616.5,441.5,53.9101,38.1102
573,22.8800,428,Team B,451,382,496,469,473.5,467.3,50.8966,39.9653
573,22.8800,581,Team A,85,359,119,454,102.0,452.1,43.5590,37.2093
573,22.8800,584,Team B,1255,394,1299,505,1277.0,502.8,67.0686,46.3600
573,22.8800,586,Team B,493,323,537,392,515.0,390.6,51.9293,32.5444
573,22.8800,591,Team B,1315,329,1351,412,1333.0,410.3,70.6267,37.4387
573,22.8800,536,Referee,396,512,450,634,423.0,631.6,50.0584,52.5077
573,22.8800,89,Team B,374,428,441,633,407.5,628.9,49.7904,52.3362
574,22.9200,6,Team B,1803,911,1883,1080,1843.0,1076.6,67.9350,78.3145
574,22.9200,69,Team A,1140,459,1193,569,1166.5,566.8,63.8534,51.1782
574,22.9200,340,Team A,1505,390,1557,493,1531.0,490.9,73.0296,46.5751
574,22.9200,363,Team B,1867,484,1920,607,1893.5,604.5,77.8443,56.7990
574,22.9200,504,Team B,810,593,871,727,840.5,724.3,56.6565,59.7529
574,22.9200,495,Team A,731,659,797,804,764.0,801.1,55.1714,63.4885
574,22.9200,521,Team B,605,342,642,444,623.5,442.0,54.0142,38.1418
574,22.9200,428,Team B,453,381,501,473,477.0,471.2,50.9884,40.2134
574,22.9200,581,Team A,93,359,128,452,110.5,450.1,43.7221,37.1412
574,22.9200,584,Team B,1266,395,1310,505,1288.0,502.8,67.3075,46.4155
574,22.9200,586,Team B,495,321,542,395,518.5,393.5,51.9503,32.6623
574,22.9200,591,Team B,1314,330,1350,415,1332.0,413.3,70.5354,37.7688
574,22.9200,536,Referee,403,513,457,634,430.0,631.6,50.1730,52.5456
574,22.9200,583,Team A,375,428,430,534,402.5,531.9,49.5733,45.3853
575,22.9600,6,Team B,1806,913,1888,1080,1847.0,1076.7,67.9794,78.3297
575,22.9600,69,Team A,1138,460,1191,571,1164.5,568.8,63.8493,51.1981
575,22.9600,340,Team A,1505,389,1558,491,1531.5,489.0,73.1121,46.4088
575,22.9600,363,Team B,1868,482,1920,611,1894.0,608.4,77.7279,57.1231
575,22.9600,504,Team B,812,592,875,725,843.5,722.3,56.7247,59.7013
575,22.9600,495,Team A,728,660,794,802,761.0,799.2,55.1656,63.3622
575,22.9600,521,Team B,614,349,648,446,631.0,444.1,54.1450,38.2948
575,22.9600,428,Team B,455,376,508,477,481.5,475.0,51.0780,40.5312
575,22.9600,581,Team A,100,360,138,454,119.0,452.1,43.8945,37.2441
575,22.9600,584,Team B,1279,396,1322,504,1300.5,501.8,67.5758,46.4201
575,22.9600,586,Team B,492,319,542,397,517.0,395.4,51.9376,32.8330
575,22.9600,591,Team B,1314,327,1346,402,1330.0,400.5,70.6699,37.0517
575,22.9600,536,Referee,409,514,463,634,436.0,631.6,50.2787,52.5757
575,22.9600,583,Team A,380,427,433,532,406.5,529.9,49.6753,45.2347
576,23.0000,6,Team B,1808,914,1892,1080,1850.0,1076.7,68.0207,78.3436
576,23.0000,69,Team A,1136,462,1188,571,1162.0,568.8,63.8180,51.2013
576,23.0000,340,Team A,1499,390,1552,491,1525.5,489.0,73.0630,46.3274
576,23.0000,363,Team B,1865,481,1920,611,1892.5,608.4,77.6631,57.2477
576,23.0000,504,Team B,814,592,877,723,845.5,720.4,56.7775,59.6209
576,23.0000,495,Team A,720,663,784,802,752.0,799.2,55.0831,63.2917
576,23.0000,521,Team B,619,351,652,445,635.5,443.1,54.2560,38.3109
576,23.0000,428,Team B,456,375,507,474,481.5,472.0,51.1143,40.4969
576,23.0000,581,Team A,104,363,144,453,124.0,451.2,44.0167,37.2437
576,23.0000,584,Team B,1291,397,1332,504,1311.5,501.9,67.8253,46.4514
576,23.0000,586,Team B,489,319,542,401,515.5,399.4,51.9101,33.1548
576,23.0000,591,Team B,1311,325,1344,400,1327.5,398.5,70.7183,36.6243
576,23.0000,536,Referee,413,513,466,632,439.5,629.6,50.3552,52.5184
576,23.0000,583,Team A,383,424,436,530,409.5,527.9,49.7476,45.0841
